,Name,Address,City.State,ZIP,Sites,Url,House district,Senate district,FullstreetAddress,latitude,longitude,County,state
1088,Green Meadow MHC,"6148 South Division Avenue,","Grand Rapids, MI",49548,156,https://www.mhvillage.com/parks/165,83,29,"6148 South Division Avenue, Grand Rapids, MI 49548",42.85158501,-85.66049196,Kent County,Michigan
1089,Paris Estates,"310 48th Street SE,","Grand Rapids, MI",49548,155,https://www.mhvillage.com/parks/15097,80,29,"310 48th Street SE, Grand Rapids, MI 49548",42.87663391,-85.65729181,Kent County,Michigan
1090,Windmill Pointe MHC,"588 48th Street SE,","Grand Rapids, MI",49548,333,https://www.mhvillage.com/parks/15104,80,29,"588 48th Street SE, Grand Rapids, MI 49548",42.87621502,-85.65067298,Kent County,Michigan
1091,Country Acres,"300 Kristy Jo,","Cadillac, MI",49601,200,https://www.mhvillage.com/parks/15725,101,36,"300 Kristy Jo, Cadillac, MI 49601",44.24885159,-85.44050123,Wexford County,Michigan
1092,Pheasant Ridge Estates,"399 Thistlewood Drive,","Cadillac, MI",49601,196,https://www.mhvillage.com/parks/15879,101,36,"399 Thistlewood Drive, Cadillac, MI 49601",44.236628,-85.40391503,Wexford County,Michigan
1093,Cadillac Leisure Mobile Home Park,"1101-1151 6th Stt,","Cadillac, MI",49601,98,https://www.mhvillage.com/parks/15722,101,36,"1101-1151 6th Stt, Cadillac, MI 49601",44.25970111,-85.42574775,Wexford County,Michigan
1094,Kampvilla RV Park,"16632 Pleasanton Highway,","Bear Lake, MI",49614,40,https://www.mhvillage.com/parks/15827,104,32,"16632 Pleasanton Highway, Bear Lake, MI 49614",44.48300201,-86.117591,Manistee County,Michigan
1095,Chain O' Lakes Campground & Mobile Home Park,"7231 S M 88 Highway,","Bellaire, MI",49615,15,https://www.mhvillage.com/parks/15762,104,37,"7231 S M 88 Highway, Bellaire, MI 49615",44.92583602,-85.185661,Antrim County,Michigan
1096,Crystal Lake Mobile Home Park,"6695 Spruce Drive,","Benzonia, MI",49616,47,https://www.mhvillage.com/parks/545,104,32,"6695 Spruce Drive, Benzonia, MI 49616",44.62437601,-86.10437199,Benzie County,Michigan
1097,Hillside Mobile Home Park,"857 Glenn Avenue,","Elberta, MI",49628,NA,https://www.mhvillage.com/parks/543,104,32,"857 Glenn Avenue, Elberta, MI 49628",44.61660764,-86.22939926,Benzie County,Michigan
1098,Vacation Village Mobile Home Park,"601 Shadywood,","Elk Rapids, MI",49629,65,https://www.mhvillage.com/parks/15761,104,37,"601 Shadywood, Elk Rapids, MI 49629",44.90164293,-85.3958186,Antrim County,Michigan
1099,Dorsey's on Glen Lake,"8648 South Dorsey Park Road,","Empire, MI",49630,54,https://www.mhvillage.com/parks/15822,103,37,"8648 South Dorsey Park Road, Empire, MI 49630",44.856199,-86.01287497,Leelanau County,Michigan
1100,Evart Mobile Court,"201 Fair Street,","Evart, MI",49631,21,https://www.mhvillage.com/parks/15602,100,34,"201 Fair Street, Evart, MI 49631",43.89835806,-85.27365755,Osceola County,Michigan
1101,Harbor Village Community,"1208 Elm Street,","Frankfort, MI",49635,17,https://www.mhvillage.com/parks/15766,104,32,"1208 Elm Street, Frankfort, MI 49635",44.63876799,-86.22510299,Benzie County,Michigan
1102,Buena Vista Estates,"17426 Honor Highway,","Interlochen, MI",49643,68,https://www.mhvillage.com/parks/15765,104,32,"17426 Honor Highway, Interlochen, MI 49643",44.66031401,-85.88946997,Benzie County,Michigan
1103,Mobile Home Estates,"2012 East Estate Road,","Kalkaska, MI",49646,50,https://www.mhvillage.com/parks/15821,104,36,"2012 East Estate Road, Kalkaska, MI 49646",44.74309201,-85.17952604,Kalkaska County,Michigan
1104,Cherrywood Village Farms,"2451 M-113 East,","Kingsley, MI",49649,193,https://www.mhvillage.com/parks/15884,104,37,"2451 M-113 East, Kingsley, MI 49649",44.58465029,-85.52739177,Grand Traverse County,Michigan
1105,Pine Court,"5340 West Stoney Corners Road,","McBain, MI",49657,15,https://www.mhvillage.com/parks/29402,105,36,"5340 West Stoney Corners Road, McBain, MI 49657",44.19409998,-85.20033403,Missaukee County,Michigan
1106,Mancelona Chamber Park,"Franklin Street,","Mancelona, MI",49659,15,https://www.mhvillage.com/parks/15939,105,37,"Franklin Street, Mancelona, MI 49659",44.90612334,-85.05295742,Antrim County,Michigan
1107,River Haven Estates,"24 Caberfae Highway,","Manistee, MI",49660,65,https://www.mhvillage.com/parks/15826,102,32,"24 Caberfae Highway, Manistee, MI 49660",44.26522998,-86.29791399,Manistee County,Michigan
1108,East Lake Estates,"829 Oregon Avenue,","Manistee, MI",49660,197,https://www.mhvillage.com/parks/16019,102,32,"829 Oregon Avenue, Manistee, MI 49660",44.23634768,-86.29483156,Manistee County,Michigan
1109,The Bluffs on Manistee Lake,"956 Tennessee Avenue,","Manistee, MI",49660,100,https://www.mhvillage.com/parks/105890,102,32,"956 Tennessee Avenue, Manistee, MI 49660",44.23445,-86.29394441,Manistee County,Michigan
1110,Forest Pines Manistee,"1525 West County Line Road,","Manistee, MI",49660,75,https://www.mhvillage.com/parks/15591,102,32,"1525 West County Line Road, Manistee, MI 49660",44.17465099,-86.31827204,Mason County,Michigan
1111,Pat's Place,"2951 North 7 Road,","Mesick, MI",49668,20,https://www.mhvillage.com/parks/15740,101,36,"2951 North 7 Road, Mesick, MI 49668",44.38006901,-85.76078504,Wexford County,Michigan
1112,White Pines Mobile Home Park,"Paul Drive,","Mesick, MI",49668,33,https://www.mhvillage.com/parks/15752,101,36,"Paul Drive, Mesick, MI 49668",44.40967691,-85.71132335,Wexford County,Michigan
1113,Valley Mobile Home Park,"1268 Wood Road,","Rapid City, MI",49676,10,https://www.mhvillage.com/parks/15942,104,36,"1268 Wood Road, Rapid City, MI 49676",44.79269365,-85.199156,Kalkaska County,Michigan
1114,White Birch Estates,"411 Dailey Drive,","Reed City, MI",49677,50,https://www.mhvillage.com/parks/482,100,34,"411 Dailey Drive, Reed City, MI 49677",43.8815412,-85.5228797,Osceola County,Michigan
1115,Young's Trailer Park,"521 East Church Avenue,","Reed City, MI",49677,17,https://www.mhvillage.com/parks/479,100,34,"521 East Church Avenue, Reed City, MI 49677",43.86902798,-85.50126598,Osceola County,Michigan
1116,Meadow Lane,"4310 Meadowlane Drive,","Traverse City, MI",49684,483,https://www.mhvillage.com/parks/512,103,37,"4310 Meadowlane Drive, Traverse City, MI 49684",44.69800956,-85.66247881,Grand Traverse County,Michigan
1117,Suburban Estates Mobile Home Park,"7230 Suburban Drive,","Traverse City, MI",49684,75,https://www.mhvillage.com/parks/15706,103,37,"7230 Suburban Drive, Traverse City, MI 49684",44.74609285,-85.72034378,Grand Traverse County,Michigan
1118,First Point Mobile Home Court,"7903 Birchpoint Drive,","Traverse City, MI",49684,53,https://www.mhvillage.com/parks/33826,103,37,"7903 Birchpoint Drive, Traverse City, MI 49684",44.84551199,-85.69507301,Leelanau County,Michigan
1119,R & R Chervenka,"9640 Crain Hill Road,","Traverse City, MI",49684,NA,https://www.mhvillage.com/parks/15823,103,37,"9640 Crain Hill Road, Traverse City, MI 49684",44.83537601,-85.65731396,Leelanau County,Michigan
1120,Silver Lake View Mobile Homes,"5097 N Sivler Lake View Ct,","Traverse City, MI",49685,49,https://www.mhvillage.com/parks/15748,103,37,"5097 N Sivler Lake View Ct, Traverse City, MI 49685",44.70210651,-85.68039906,Grand Traverse County,Michigan
1121,Silver Shores Manufactured Home Community,"1257 Overlook Drive,","Traverse City, MI",49685,200,https://www.mhvillage.com/parks/15749,104,37,"1257 Overlook Drive, Traverse City, MI 49685",44.67313178,-85.68183773,Grand Traverse County,Michigan
1122,Town and Country,"849 Manor Lane,","Traverse City, MI",49686,192,https://www.mhvillage.com/parks/15709,103,37,"849 Manor Lane, Traverse City, MI 49686",44.74158431,-85.60300535,Grand Traverse County,Michigan
1123,Woodcreek,"501 Woodcreek Boulevard,","Traverse City, MI",49686,219,https://www.mhvillage.com/parks/15992,103,37,"501 Woodcreek Boulevard, Traverse City, MI 49686",44.73197878,-85.56567269,Grand Traverse County,Michigan
1124,Cherryland Mobile Home Park,"3011 North Garfield,","Traverse City, MI",49686,52,https://www.mhvillage.com/parks/15723,103,37,"3011 North Garfield, Traverse City, MI 49686",44.73123844,-85.59561134,Grand Traverse County,Michigan
1125,Valleywood Cove,"996 Garfield Woods Drive Suite D,","Traverse City, MI",49686,NA,https://www.mhvillage.com/parks/92821,103,37,"996 Garfield Woods Drive Suite D, Traverse City, MI 49686",44.72418608,-85.59477239,Grand Traverse County,Michigan
1126,King's Court,"1585 Ray Blvd.,","Traverse City, MI",49686,639,https://www.mhvillage.com/parks/521,103,37,"1585 Ray Blvd., Traverse City, MI 49686",44.72815013,-85.60883597,Grand Traverse County,Michigan
1127,Timber Ridge,"4050 E Hammond Rd,","Traverse City, MI",49686,31,https://www.mhvillage.com/parks/127472,103,37,"4050 E Hammond Rd, Traverse City, MI 49686",44.71426212,-85.49446733,Grand Traverse County,Michigan
1128,Conway Commons,"2959 Oden Rd,","Alanson, MI",49706,200,https://www.mhvillage.com/parks/15796,107,37,"2959 Oden Rd, Alanson, MI 49706",45.42637901,-84.85453802,Emmet County,Michigan
1129,Alanson Estates Noble Homes,"6760 Us 31 North,","Alanson, MI",49706,30,https://www.mhvillage.com/parks/15797,107,37,"6760 Us 31 North, Alanson, MI 49706",45.45450481,-84.78401872,Emmet County,Michigan
1130,El Rancho Alanson RV Resort,"6712 San Juan,","Alanson, MI",49706,137,https://www.mhvillage.com/parks/126084,107,37,"6712 San Juan, Alanson, MI 49706",45.43999499,-84.77693199,Emmet County,Michigan
1131,Huron Lake Estates,"1121 Bare Point Road,","Alpena, MI",49707,36,https://www.mhvillage.com/parks/15989,106,36,"1121 Bare Point Road, Alpena, MI 49707",45.03251119,-83.45879266,Alpena County,Michigan
1132,Lake Shore Estates,"8924 West Long Lake Road,","Alpena, MI",49707,58,https://www.mhvillage.com/parks/538,106,36,"8924 West Long Lake Road, Alpena, MI 49707",45.17515099,-83.45771004,Alpena County,Michigan
1133,Alpena Mobile Home Court,"624 Ripley Boulevard,","Alpena, MI",49707,NA,https://www.mhvillage.com/parks/15759,106,36,"624 Ripley Boulevard, Alpena, MI 49707",45.05915895,-83.45206304,Alpena County,Michigan
1134,Long Lake Trailer Court,"10080 Us 23 North,","Alpena, MI",49707,NA,https://www.mhvillage.com/parks/15758,106,36,"10080 Us 23 North, Alpena, MI 49707",45.19422401,-83.436765,Alpena County,Michigan
1135,Fox Run,"141 Fox Run Street,","Boyne City, MI",49712,140,https://www.mhvillage.com/parks/128022,107,37,"141 Fox Run Street, Boyne City, MI 49712",45.222236,-85.00599901,Charlevoix County,Michigan
1136,Lakeview Village Mobile Home Park,"526 North Lake Street,","Boyne City, MI",49712,152,https://www.mhvillage.com/parks/15769,107,37,"526 North Lake Street, Boyne City, MI 49712",45.222487,-85.01687202,Charlevoix County,Michigan
1137,Mountain View Estates,"2225 Center Street,","Boyne Falls, MI",49713,42,https://www.mhvillage.com/parks/15767,107,37,"2225 Center Street, Boyne Falls, MI 49713",45.17213699,-84.91179698,Charlevoix County,Michigan
1138,Charlevoix Estates,"6685 M 66 North,","Charlevoix, MI",49720,189,https://www.mhvillage.com/parks/15897,107,37,"6685 M 66 North, Charlevoix, MI 49720",45.29767698,-85.258588,Charlevoix County,Michigan
1139,Lake Michigan Heights,"7400 Lakeview Drive,","Charlevoix, MI",49720,108,https://www.mhvillage.com/parks/547,107,37,"7400 Lakeview Drive, Charlevoix, MI 49720",45.368464,-85.12440002,Charlevoix County,Michigan
1140,Northern Cove Estates RV,"12600 Us 31 N,","Charlevoix, MI",49720,35,https://www.mhvillage.com/parks/15768,107,37,"12600 Us 31 N, Charlevoix, MI 49720",45.32707701,-85.23229003,Charlevoix County,Michigan
1141,Huron Estates,"1 Ashley Ave.,","Cheboygan, MI",49721,111,https://www.mhvillage.com/parks/15947,106,37,"1 Ashley Ave., Cheboygan, MI 49721",45.62598215,-84.48419058,Cheboygan County,Michigan
1142,Town & Country Mobile Home Park,"2653 Vanyea Road,","Cheboygan, MI",49721,NA,https://www.mhvillage.com/parks/15775,106,37,"2653 Vanyea Road, Cheboygan, MI 49721",45.62633799,-84.44061299,Cheboygan County,Michigan
1143,Larry's Trailer Court,"10692 North Black River Road,","Cheboygan, MI",49721,NA,https://www.mhvillage.com/parks/15773,106,37,"10692 North Black River Road, Cheboygan, MI 49721",45.61218099,-84.44660999,Cheboygan County,Michigan
1144,East Jordan Mobile Home Park,"707 State Street,","East Jordan, MI",49727,70,https://www.mhvillage.com/parks/548,107,37,"707 State Street, East Jordan, MI 49727",45.1505119,-85.11366098,Charlevoix County,Michigan
1145,Aspen Village,"204 Aspen Commons Drive,","Gaylord, MI",49735,204,https://www.mhvillage.com/parks/595,105,36,"204 Aspen Commons Drive, Gaylord, MI 49735",45.0084429,-84.67497875,Otsego County,Michigan
1146,Nottingham Forest,"1665 West M-32,","Gaylord, MI",49735,74,https://www.mhvillage.com/parks/15851,105,36,"1665 West M-32, Gaylord, MI 49735",45.02707001,-84.70800802,Otsego County,Michigan
1147,Log Haven Mobile Home Park,"273 Randolph Street,","Gaylord, MI",49735,NA,https://www.mhvillage.com/parks/15852,105,36,"273 Randolph Street, Gaylord, MI 49735",44.99183399,-84.67243397,Otsego County,Michigan
1148,Hartwick Pines Mobile Home Estates,"4869 Brighton Circle,","Grayling, MI",49738,52,https://www.mhvillage.com/parks/15925,105,36,"4869 Brighton Circle, Grayling, MI 49738",44.70971912,-84.70408502,Crawford County,Michigan
1149,Grayling Mobile Home Estates,"North Down River Road,","Grayling, MI",49738,163,https://www.mhvillage.com/parks/15906,105,36,"North Down River Road, Grayling, MI 49738",44.68410958,-84.5653572,Crawford County,Michigan
1150,Timberly Village,"243 Woodlawn Boulevard,","Grayling, MI",49738,NA,https://www.mhvillage.com/parks/15783,105,36,"243 Woodlawn Boulevard, Grayling, MI 49738",44.68333043,-84.71531852,Crawford County,Michigan
1151,Harbor Springs Estates,"629 East Lake Street,","Harbor Springs, MI",49740,68,https://www.mhvillage.com/parks/558,107,37,"629 East Lake Street, Harbor Springs, MI 49740",45.43718199,-84.97862699,Emmet County,Michigan
1152,Hunt Creek Mobile Home Court,"600 North Elizabeth,","Hillman, MI",49746,NA,https://www.mhvillage.com/parks/15899,106,36,"600 North Elizabeth, Hillman, MI 49746",45.06912398,-83.90837404,Montmorency County,Michigan
1153,Hubbard Lake Trailer Park,"7298 Hurbert Road,","Hubbard Lake, MI",49747,NA,https://www.mhvillage.com/parks/541,106,36,"7298 Hurbert Road, Hubbard Lake, MI 49747",44.85910279,-83.59300871,Alpena County,Michigan
1154,Indian River Mobile Home Park,"5144 South Straits Highway,","Indian River, MI",49749,NA,https://www.mhvillage.com/parks/15771,106,37,"5144 South Straits Highway, Indian River, MI 49749",45.38764219,-84.62921756,Cheboygan County,Michigan
1155,Indian Village Park,"4726 Lanai Drive,","Indian River, MI",49749,NA,https://www.mhvillage.com/parks/15988,106,37,"4726 Lanai Drive, Indian River, MI 49749",45.40968,-84.58376399,Cheboygan County,Michigan
1156,Shady Grove Village,"4128 Michigan,","Onaway, MI",49765,NA,https://www.mhvillage.com/parks/15855,106,36,"4128 Michigan, Onaway, MI 49765",45.35200701,-84.23600797,Presque Isle County,Michigan
1157,Ossineke Mobile Home Park,"Block 1, Old Ossineke Road,","Ossineke, MI",49766,12,https://www.mhvillage.com/parks/15757,106,36,"Block 1, Old Ossineke Road, Ossineke, MI 49766",44.92247211,-83.42868317,Alpena County,Michigan
1158,Riverview Mobile Home Park,"13021 Us 23 South,","Ossineke, MI",49766,NA,https://www.mhvillage.com/parks/15949,106,36,"13021 Us 23 South, Ossineke, MI 49766",44.8870998,-83.43195697,Alpena County,Michigan
1159,Village Court,"2300 Papin Street,","Ossineke, MI",49766,NA,https://www.mhvillage.com/parks/15760,106,36,"2300 Papin Street, Ossineke, MI 49766",44.900141,-83.44091103,Alpena County,Michigan
1160,Bay Shore Estates Mobile Home Park,"7463 Old Us Highway 31, Lot 24,","Petoskey, MI",49770,83,https://www.mhvillage.com/parks/15795,107,37,"7463 Old Us Highway 31, Lot 24, Petoskey, MI 49770",45.35648802,-85.09302597,Emmet County,Michigan
1161,Petoskey KOA,"1800 North Us 31,","Petoskey, MI",49770,NA,https://www.mhvillage.com/parks/105759,107,37,"1800 North Us 31, Petoskey, MI 49770",45.39443902,-84.89075799,Emmet County,Michigan
1162,Radio City Village,"1121 Lears Road,","Petoskey, MI",49770,44,https://www.mhvillage.com/parks/15793,107,37,"1121 Lears Road, Petoskey, MI 49770",45.34849618,-84.96441813,Emmet County,Michigan
1163,Chalet Estates,"5669 Pickerel Lake Road,","Petoskey, MI",49770,41,https://www.mhvillage.com/parks/15794,107,37,"5669 Pickerel Lake Road, Petoskey, MI 49770",45.39357501,-84.85552801,Emmet County,Michigan
1164,Sun Outdoors Petoskey Bay Harbor,"5505 Charlevoix Avenue,","Petoskey, MI",49770,78,https://www.mhvillage.com/parks/126054,107,37,"5505 Charlevoix Avenue, Petoskey, MI 49770",45.35815099,-85.05435799,Emmet County,Michigan
1165,Presque Isle Estates,"1605 Morley Drive,","Rogers City, MI",49779,NA,https://www.mhvillage.com/parks/575,106,36,"1605 Morley Drive, Rogers City, MI 49779",45.42099783,-83.83817476,Presque Isle County,Michigan
1166,Highland Hills,"398 Second Street,","Saint Ignace, MI",49781,35,https://www.mhvillage.com/parks/15825,107,37,"398 Second Street, Saint Ignace, MI 49781",45.86724237,-84.73738061,Mackinac County,Michigan
1167,Lake Superior Estates,"102 East 25th Avenue,","Sault Sainte Marie, MI",49783,225,https://www.mhvillage.com/parks/15780,107,37,"102 East 25th Avenue, Sault Sainte Marie, MI 49783",46.46919142,-84.35381535,Chippewa County,Michigan
1168,Blair Hastings Park Lake Superior State,"1000 College Drive,","Sault Sainte Marie, MI",49783,NA,https://www.mhvillage.com/parks/15779,107,37,"1000 College Drive, Sault Sainte Marie, MI 49783",46.49387633,-84.35933363,Chippewa County,Michigan
1169,L & M Trailer Court,"1804 West 18th Street,","Sault Sainte Marie, MI",49783,133,https://www.mhvillage.com/parks/550,107,37,"1804 West 18th Street, Sault Sainte Marie, MI 49783",46.48383099,-84.40544001,Chippewa County,Michigan
1170,Riverside Mobile Home Village,"2210 Riverside Drive,","Sault Sainte Marie, MI",49783,60,https://www.mhvillage.com/parks/15777,107,37,"2210 Riverside Drive, Sault Sainte Marie, MI 49783",46.46760601,-84.30014998,Chippewa County,Michigan
1171,Fornicola Trailer Park,"2501 Ashmun Street,","Sault Sainte Marie, MI",49783,NA,https://www.mhvillage.com/parks/15778,107,37,"2501 Ashmun Street, Sault Sainte Marie, MI 49783",46.47753798,-84.35295304,Chippewa County,Michigan
1172,Sunset Estates of Gaylord LLC,"7346 Old 27 Hwy South,","Vanderbilt, MI",49795,20,https://www.mhvillage.com/parks/15853,105,36,"7346 Old 27 Hwy South, Vanderbilt, MI 49795",45.13289899,-84.66606699,Otsego County,Michigan
1173,White Birch Village,"W8065 S Us Hwy 2/141,","Iron Mountain, MI",49801,249,https://www.mhvillage.com/parks/15789,110,38,"W8065 S Us Hwy 2/141, Iron Mountain, MI 49801",45.80952564,-88.03260074,Dickinson County,Michigan
